f1_flight_num,f1_origin_city,f1_dest_city,f1_actual_time,f2_flight_num,f2_origin_city,f2_dest_city,f2_actual_time,actual_time
8,Seattle WA,Newark NJ,339,21,Newark NJ,Boston MA,82,421
14,Seattle WA,Newark NJ,295,21,Newark NJ,Boston MA,82,377
1082,Seattle WA,Newark NJ,291,21,Newark NJ,Boston MA,82,373
1108,Seattle WA,Newark NJ,288,21,Newark NJ,Boston MA,82,370
1463,Seattle WA,Newark NJ,302,21,Newark NJ,Boston MA,82,384
1695,Seattle WA,Newark NJ,294,21,Newark NJ,Boston MA,82,376
274,Seattle WA,Cleveland OH,249,130,Cleveland OH,Boston MA,115,364
1400,Seattle WA,Cleveland OH,249,130,Cleveland OH,Boston MA,115,364
274,Seattle WA,Cleveland OH,249,230,Cleveland OH,Boston MA,117,366
1400,Seattle WA,Cleveland OH,249,230,Cleveland OH,Boston MA,117,366
166,Seattle WA,Houston TX,251,282,Houston TX,Boston MA,276,527
223,Seattle WA,Houston TX,257,282,Houston TX,Boston MA,276,533
366,Seattle WA,Houston TX,256,282,Houston TX,Boston MA,276,532
1066,Seattle WA,Houston TX,244,282,Houston TX,Boston MA,276,520
1539,Seattle WA,Houston TX,266,282,Houston TX,Boston MA,276,542
1776,Seattle WA,Houston TX,253,282,Houston TX,Boston MA,276,529
1951,Seattle WA,Houston TX,251,282,Houston TX,Boston MA,276,527
1101,Seattle WA,Houston TX,258,282,Houston TX,Boston MA,276,534
1637,Seattle WA,Houston TX,230,282,Houston TX,Boston MA,276,506
1921,Seattle WA,Houston TX,240,282,Houston TX,Boston MA,276,516
856,Seattle WA,Houston TX,253,282,Houston TX,Boston MA,276,529
1483,Seattle WA,Houston TX,256,282,Houston TX,Boston MA,276,532
1823,Seattle WA,Houston TX,250,282,Houston TX,Boston MA,276,526
726,Seattle WA,Houston TX,259,282,Houston TX,Boston MA,276,535
730,Seattle WA,Houston TX,260,282,Houston TX,Boston MA,276,536
310,Seattle WA,Houston TX,262,282,Houston TX,Boston MA,276,538
587,Seattle WA,Houston TX,259,282,Houston TX,Boston MA,276,535
1945,Seattle WA,Houston TX,249,282,Houston TX,Boston MA,276,525
166,Seattle WA,Houston TX,251,382,Houston TX,Boston MA,214,465
223,Seattle WA,Houston TX,257,382,Houston TX,Boston MA,214,471
366,Seattle WA,Houston TX,256,382,Houston TX,Boston MA,214,470
1066,Seattle WA,Houston TX,244,382,Houston TX,Boston MA,214,458
1539,Seattle WA,Houston TX,266,382,Houston TX,Boston MA,214,480
1776,Seattle WA,Houston TX,253,382,Houston TX,Boston MA,214,467
1951,Seattle WA,Houston TX,251,382,Houston TX,Boston MA,214,465
1101,Seattle WA,Houston TX,258,382,Houston TX,Boston MA,214,472
1637,Seattle WA,Houston TX,230,382,Houston TX,Boston MA,214,444
1921,Seattle WA,Houston TX,240,382,Houston TX,Boston MA,214,454
856,Seattle WA,Houston TX,253,382,Houston TX,Boston MA,214,467
1483,Seattle WA,Houston TX,256,382,Houston TX,Boston MA,214,470
1823,Seattle WA,Houston TX,250,382,Houston TX,Boston MA,214,464
726,Seattle WA,Houston TX,259,382,Houston TX,Boston MA,214,473
730,Seattle WA,Houston TX,260,382,Houston TX,Boston MA,214,474
310,Seattle WA,Houston TX,262,382,Houston TX,Boston MA,214,476
587,Seattle WA,Houston TX,259,382,Houston TX,Boston MA,214,473
1945,Seattle WA,Houston TX,249,382,Houston TX,Boston MA,214,463
166,Seattle WA,Houston TX,251,482,Houston TX,Boston MA,237,488
223,Seattle WA,Houston TX,257,482,Houston TX,Boston MA,237,494
366,Seattle WA,Houston TX,256,482,Houston TX,Boston MA,237,493
1066,Seattle WA,Houston TX,244,482,Houston TX,Boston MA,237,481
1539,Seattle WA,Houston TX,266,482,Houston TX,Boston MA,237,503
1776,Seattle WA,Houston TX,253,482,Houston TX,Boston MA,237,490
1951,Seattle WA,Houston TX,251,482,Houston TX,Boston MA,237,488
1101,Seattle WA,Houston TX,258,482,Houston TX,Boston MA,237,495
1637,Seattle WA,Houston TX,230,482,Houston TX,Boston MA,237,467
1921,Seattle WA,Houston TX,240,482,Houston TX,Boston MA,237,477
856,Seattle WA,Houston TX,253,482,Houston TX,Boston MA,237,490
1483,Seattle WA,Houston TX,256,482,Houston TX,Boston MA,237,493
1823,Seattle WA,Houston TX,250,482,Houston TX,Boston MA,237,487
726,Seattle WA,Houston TX,259,482,Houston TX,Boston MA,237,496
730,Seattle WA,Houston TX,260,482,Houston TX,Boston MA,237,497
310,Seattle WA,Houston TX,262,482,Houston TX,Boston MA,237,499
587,Seattle WA,Houston TX,259,482,Houston TX,Boston MA,237,496
1945,Seattle WA,Houston TX,249,482,Houston TX,Boston MA,237,486
166,Seattle WA,Houston TX,251,582,Houston TX,Boston MA,230,481
223,Seattle WA,Houston TX,257,582,Houston TX,Boston MA,230,487
366,Seattle WA,Houston TX,256,582,Houston TX,Boston MA,230,486
1066,Seattle WA,Houston TX,244,582,Houston TX,Boston MA,230,474
1539,Seattle WA,Houston TX,266,582,Houston TX,Boston MA,230,496
1776,Seattle WA,Houston TX,253,582,Houston TX,Boston MA,230,483
1951,Seattle WA,Houston TX,251,582,Houston TX,Boston MA,230,481
1101,Seattle WA,Houston TX,258,582,Houston TX,Boston MA,230,488
1637,Seattle WA,Houston TX,230,582,Houston TX,Boston MA,230,460
1921,Seattle WA,Houston TX,240,582,Houston TX,Boston MA,230,470
856,Seattle WA,Houston TX,253,582,Houston TX,Boston MA,230,483
1483,Seattle WA,Houston TX,256,582,Houston TX,Boston MA,230,486
1823,Seattle WA,Houston TX,250,582,Houston TX,Boston MA,230,480
726,Seattle WA,Houston TX,259,582,Houston TX,Boston MA,230,489
730,Seattle WA,Houston TX,260,582,Houston TX,Boston MA,230,490
310,Seattle WA,Houston TX,262,582,Houston TX,Boston MA,230,492
587,Seattle WA,Houston TX,259,582,Houston TX,Boston MA,230,489
1945,Seattle WA,Houston TX,249,582,Houston TX,Boston MA,230,479
166,Seattle WA,Houston TX,251,682,Houston TX,Boston MA,221,472
223,Seattle WA,Houston TX,257,682,Houston TX,Boston MA,221,478
366,Seattle WA,Houston TX,256,682,Houston TX,Boston MA,221,477
1066,Seattle WA,Houston TX,244,682,Houston TX,Boston MA,221,465
1539,Seattle WA,Houston TX,266,682,Houston TX,Boston MA,221,487
1776,Seattle WA,Houston TX,253,682,Houston TX,Boston MA,221,474
1951,Seattle WA,Houston TX,251,682,Houston TX,Boston MA,221,472
1101,Seattle WA,Houston TX,258,682,Houston TX,Boston MA,221,479
1637,Seattle WA,Houston TX,230,682,Houston TX,Boston MA,221,451
1921,Seattle WA,Houston TX,240,682,Houston TX,Boston MA,221,461
856,Seattle WA,Houston TX,253,682,Houston TX,Boston MA,221,474
1483,Seattle WA,Houston TX,256,682,Houston TX,Boston MA,221,477
1823,Seattle WA,Houston TX,250,682,Houston TX,Boston MA,221,471
726,Seattle WA,Houston TX,259,682,Houston TX,Boston MA,221,480
730,Seattle WA,Houston TX,260,682,Houston TX,Boston MA,221,481
310,Seattle WA,Houston TX,262,682,Houston TX,Boston MA,221,483
587,Seattle WA,Houston TX,259,682,Houston TX,Boston MA,221,480
1945,Seattle WA,Houston TX,249,682,Houston TX,Boston MA,221,470
8,Seattle WA,Newark NJ,322,836,Newark NJ,Boston MA,100,422
14,Seattle WA,Newark NJ,332,836,Newark NJ,Boston MA,100,432
234,Seattle WA,Newark NJ,293,836,Newark NJ,Boston MA,100,393
1580,Seattle WA,Newark NJ,307,836,Newark NJ,Boston MA,100,407
1680,Seattle WA,Newark NJ,308,836,Newark NJ,Boston MA,100,408
1880,Seattle WA,Newark NJ,302,836,Newark NJ,Boston MA,100,402
8,Seattle WA,Newark NJ,339,836,Newark NJ,Boston MA,100,439
14,Seattle WA,Newark NJ,295,836,Newark NJ,Boston MA,100,395
1082,Seattle WA,Newark NJ,291,836,Newark NJ,Boston MA,100,391
1108,Seattle WA,Newark NJ,288,836,Newark NJ,Boston MA,100,388
1463,Seattle WA,Newark NJ,302,836,Newark NJ,Boston MA,100,402
1695,Seattle WA,Newark NJ,294,836,Newark NJ,Boston MA,100,394
8,Seattle WA,Newark NJ,322,840,Newark NJ,Boston MA,65,387
14,Seattle WA,Newark NJ,332,840,Newark NJ,Boston MA,65,397
234,Seattle WA,Newark NJ,293,840,Newark NJ,Boston MA,65,358
1580,Seattle WA,Newark NJ,307,840,Newark NJ,Boston MA,65,372
1680,Seattle WA,Newark NJ,308,840,Newark NJ,Boston MA,65,373
1880,Seattle WA,Newark NJ,302,840,Newark NJ,Boston MA,65,367
8,Seattle WA,Newark NJ,339,840,Newark NJ,Boston MA,65,404
14,Seattle WA,Newark NJ,295,840,Newark NJ,Boston MA,65,360
1082,Seattle WA,Newark NJ,291,840,Newark NJ,Boston MA,65,356
1108,Seattle WA,Newark NJ,288,840,Newark NJ,Boston MA,65,353
1463,Seattle WA,Newark NJ,302,840,Newark NJ,Boston MA,65,367
1695,Seattle WA,Newark NJ,294,840,Newark NJ,Boston MA,65,359
8,Seattle WA,Newark NJ,322,842,Newark NJ,Boston MA,93,415
14,Seattle WA,Newark NJ,332,842,Newark NJ,Boston MA,93,425
234,Seattle WA,Newark NJ,293,842,Newark NJ,Boston MA,93,386
1580,Seattle WA,Newark NJ,307,842,Newark NJ,Boston MA,93,400
1680,Seattle WA,Newark NJ,308,842,Newark NJ,Boston MA,93,401
1880,Seattle WA,Newark NJ,302,842,Newark NJ,Boston MA,93,395
8,Seattle WA,Newark NJ,339,842,Newark NJ,Boston MA,93,432
14,Seattle WA,Newark NJ,295,842,Newark NJ,Boston MA,93,388
1082,Seattle WA,Newark NJ,291,842,Newark NJ,Boston MA,93,384
1108,Seattle WA,Newark NJ,288,842,Newark NJ,Boston MA,93,381
1463,Seattle WA,Newark NJ,302,842,Newark NJ,Boston MA,93,395
1695,Seattle WA,Newark NJ,294,842,Newark NJ,Boston MA,93,387
8,Seattle WA,Newark NJ,322,844,Newark NJ,Boston MA,72,394
14,Seattle WA,Newark NJ,332,844,Newark NJ,Boston MA,72,404
234,Seattle WA,Newark NJ,293,844,Newark NJ,Boston MA,72,365
1580,Seattle WA,Newark NJ,307,844,Newark NJ,Boston MA,72,379
1680,Seattle WA,Newark NJ,308,844,Newark NJ,Boston MA,72,380
1880,Seattle WA,Newark NJ,302,844,Newark NJ,Boston MA,72,374
8,Seattle WA,Newark NJ,339,844,Newark NJ,Boston MA,72,411
14,Seattle WA,Newark NJ,295,844,Newark NJ,Boston MA,72,367
1082,Seattle WA,Newark NJ,291,844,Newark NJ,Boston MA,72,363
1108,Seattle WA,Newark NJ,288,844,Newark NJ,Boston MA,72,360
1463,Seattle WA,Newark NJ,302,844,Newark NJ,Boston MA,72,374
1695,Seattle WA,Newark NJ,294,844,Newark NJ,Boston MA,72,366
8,Seattle WA,Newark NJ,322,846,Newark NJ,Boston MA,69,391
14,Seattle WA,Newark NJ,332,846,Newark NJ,Boston MA,69,401
234,Seattle WA,Newark NJ,293,846,Newark NJ,Boston MA,69,362
1580,Seattle WA,Newark NJ,307,846,Newark NJ,Boston MA,69,376
1680,Seattle WA,Newark NJ,308,846,Newark NJ,Boston MA,69,377
1880,Seattle WA,Newark NJ,302,846,Newark NJ,Boston MA,69,371
8,Seattle WA,Newark NJ,339,846,Newark NJ,Boston MA,69,408
14,Seattle WA,Newark NJ,295,846,Newark NJ,Boston MA,69,364
1082,Seattle WA,Newark NJ,291,846,Newark NJ,Boston MA,69,360
1108,Seattle WA,Newark NJ,288,846,Newark NJ,Boston MA,69,357
1463,Seattle WA,Newark NJ,302,846,Newark NJ,Boston MA,69,371
1695,Seattle WA,Newark NJ,294,846,Newark NJ,Boston MA,69,363
8,Seattle WA,Newark NJ,322,850,Newark NJ,Boston MA,63,385
14,Seattle WA,Newark NJ,332,850,Newark NJ,Boston MA,63,395
234,Seattle WA,Newark NJ,293,850,Newark NJ,Boston MA,63,356
1580,Seattle WA,Newark NJ,307,850,Newark NJ,Boston MA,63,370
1680,Seattle WA,Newark NJ,308,850,Newark NJ,Boston MA,63,371
1880,Seattle WA,Newark NJ,302,850,Newark NJ,Boston MA,63,365
8,Seattle WA,Newark NJ,339,850,Newark NJ,Boston MA,63,402
14,Seattle WA,Newark NJ,295,850,Newark NJ,Boston MA,63,358
1082,Seattle WA,Newark NJ,291,850,Newark NJ,Boston MA,63,354
1108,Seattle WA,Newark NJ,288,850,Newark NJ,Boston MA,63,351
1463,Seattle WA,Newark NJ,302,850,Newark NJ,Boston MA,63,365
1695,Seattle WA,Newark NJ,294,850,Newark NJ,Boston MA,63,357
8,Seattle WA,Newark NJ,322,856,Newark NJ,Boston MA,66,388
14,Seattle WA,Newark NJ,332,856,Newark NJ,Boston MA,66,398
234,Seattle WA,Newark NJ,293,856,Newark NJ,Boston MA,66,359
1580,Seattle WA,Newark NJ,307,856,Newark NJ,Boston MA,66,373
1680,Seattle WA,Newark NJ,308,856,Newark NJ,Boston MA,66,374
1880,Seattle WA,Newark NJ,302,856,Newark NJ,Boston MA,66,368
8,Seattle WA,Newark NJ,339,856,Newark NJ,Boston MA,66,405
14,Seattle WA,Newark NJ,295,856,Newark NJ,Boston MA,66,361
1082,Seattle WA,Newark NJ,291,856,Newark NJ,Boston MA,66,357
1108,Seattle WA,Newark NJ,288,856,Newark NJ,Boston MA,66,354
1463,Seattle WA,Newark NJ,302,856,Newark NJ,Boston MA,66,368
1695,Seattle WA,Newark NJ,294,856,Newark NJ,Boston MA,66,360
8,Seattle WA,Newark NJ,322,858,Newark NJ,Boston MA,71,393
14,Seattle WA,Newark NJ,332,858,Newark NJ,Boston MA,71,403
234,Seattle WA,Newark NJ,293,858,Newark NJ,Boston MA,71,364
1580,Seattle WA,Newark NJ,307,858,Newark NJ,Boston MA,71,378
1680,Seattle WA,Newark NJ,308,858,Newark NJ,Boston MA,71,379
1880,Seattle WA,Newark NJ,302,858,Newark NJ,Boston MA,71,373
8,Seattle WA,Newark NJ,339,858,Newark NJ,Boston MA,71,410
14,Seattle WA,Newark NJ,295,858,Newark NJ,Boston MA,71,366
1082,Seattle WA,Newark NJ,291,858,Newark NJ,Boston MA,71,362
1108,Seattle WA,Newark NJ,288,858,Newark NJ,Boston MA,71,359
1463,Seattle WA,Newark NJ,302,858,Newark NJ,Boston MA,71,373
1695,Seattle WA,Newark NJ,294,858,Newark NJ,Boston MA,71,365
8,Seattle WA,Newark NJ,322,862,Newark NJ,Boston MA,70,392
14,Seattle WA,Newark NJ,332,862,Newark NJ,Boston MA,70,402
234,Seattle WA,Newark NJ,293,862,Newark NJ,Boston MA,70,363
1580,Seattle WA,Newark NJ,307,862,Newark NJ,Boston MA,70,377
1680,Seattle WA,Newark NJ,308,862,Newark NJ,Boston MA,70,378
1880,Seattle WA,Newark NJ,302,862,Newark NJ,Boston MA,70,372
8,Seattle WA,Newark NJ,339,862,Newark NJ,Boston MA,70,409
14,Seattle WA,Newark NJ,295,862,Newark NJ,Boston MA,70,365
1082,Seattle WA,Newark NJ,291,862,Newark NJ,Boston MA,70,361
1108,Seattle WA,Newark NJ,288,862,Newark NJ,Boston MA,70,358
1463,Seattle WA,Newark NJ,302,862,Newark NJ,Boston MA,70,372
1695,Seattle WA,Newark NJ,294,862,Newark NJ,Boston MA,70,364
274,Seattle WA,Cleveland OH,249,1030,Cleveland OH,Boston MA,109,358
1400,Seattle WA,Cleveland OH,249,1030,Cleveland OH,Boston MA,109,358
166,Seattle WA,Houston TX,251,1082,Houston TX,Boston MA,230,481
223,Seattle WA,Houston TX,257,1082,Houston TX,Boston MA,230,487
366,Seattle WA,Houston TX,256,1082,Houston TX,Boston MA,230,486
1066,Seattle WA,Houston TX,244,1082,Houston TX,Boston MA,230,474
1539,Seattle WA,Houston TX,266,1082,Houston TX,Boston MA,230,496
1776,Seattle WA,Houston TX,253,1082,Houston TX,Boston MA,230,483
1951,Seattle WA,Houston TX,251,1082,Houston TX,Boston MA,230,481
1101,Seattle WA,Houston TX,258,1082,Houston TX,Boston MA,230,488
1637,Seattle WA,Houston TX,230,1082,Houston TX,Boston MA,230,460
1921,Seattle WA,Houston TX,240,1082,Houston TX,Boston MA,230,470
856,Seattle WA,Houston TX,253,1082,Houston TX,Boston MA,230,483
1483,Seattle WA,Houston TX,256,1082,Houston TX,Boston MA,230,486
1823,Seattle WA,Houston TX,250,1082,Houston TX,Boston MA,230,480
726,Seattle WA,Houston TX,259,1082,Houston TX,Boston MA,230,489
730,Seattle WA,Houston TX,260,1082,Houston TX,Boston MA,230,490
310,Seattle WA,Houston TX,262,1082,Houston TX,Boston MA,230,492
587,Seattle WA,Houston TX,259,1082,Houston TX,Boston MA,230,489
1945,Seattle WA,Houston TX,249,1082,Houston TX,Boston MA,230,479
2,Seattle WA,Washington DC,292,124,Washington DC,Boston MA,128,420
4,Seattle WA,Washington DC,361,124,Washington DC,Boston MA,128,489
26,Seattle WA,Washington DC,294,124,Washington DC,Boston MA,128,422
68,Seattle WA,Washington DC,296,124,Washington DC,Boston MA,128,424
218,Seattle WA,Washington DC,338,124,Washington DC,Boston MA,128,466
224,Seattle WA,Washington DC,307,124,Washington DC,Boston MA,128,435
1744,Seattle WA,Washington DC,285,124,Washington DC,Boston MA,128,413
916,Seattle WA,Washington DC,308,124,Washington DC,Boston MA,128,436
728,Seattle WA,Washington DC,280,124,Washington DC,Boston MA,128,408
2,Seattle WA,Washington DC,299,124,Washington DC,Boston MA,128,427
4,Seattle WA,Washington DC,280,124,Washington DC,Boston MA,128,408
260,Seattle WA,Washington DC,281,124,Washington DC,Boston MA,128,409
1594,Seattle WA,Washington DC,288,124,Washington DC,Boston MA,128,416
2,Seattle WA,Washington DC,292,131,Washington DC,Boston MA,124,416
4,Seattle WA,Washington DC,361,131,Washington DC,Boston MA,124,485
26,Seattle WA,Washington DC,294,131,Washington DC,Boston MA,124,418
68,Seattle WA,Washington DC,296,131,Washington DC,Boston MA,124,420
218,Seattle WA,Washington DC,338,131,Washington DC,Boston MA,124,462
224,Seattle WA,Washington DC,307,131,Washington DC,Boston MA,124,431
1744,Seattle WA,Washington DC,285,131,Washington DC,Boston MA,124,409
916,Seattle WA,Washington DC,308,131,Washington DC,Boston MA,124,432
728,Seattle WA,Washington DC,280,131,Washington DC,Boston MA,124,404
2,Seattle WA,Washington DC,299,131,Washington DC,Boston MA,124,423
4,Seattle WA,Washington DC,280,131,Washington DC,Boston MA,124,404
260,Seattle WA,Washington DC,281,131,Washington DC,Boston MA,124,405
1594,Seattle WA,Washington DC,288,131,Washington DC,Boston MA,124,412
2,Seattle WA,Washington DC,292,138,Washington DC,Boston MA,85,377
4,Seattle WA,Washington DC,361,138,Washington DC,Boston MA,85,446
26,Seattle WA,Washington DC,294,138,Washington DC,Boston MA,85,379
68,Seattle WA,Washington DC,296,138,Washington DC,Boston MA,85,381
218,Seattle WA,Washington DC,338,138,Washington DC,Boston MA,85,423
224,Seattle WA,Washington DC,307,138,Washington DC,Boston MA,85,392
1744,Seattle WA,Washington DC,285,138,Washington DC,Boston MA,85,370
916,Seattle WA,Washington DC,308,138,Washington DC,Boston MA,85,393
728,Seattle WA,Washington DC,280,138,Washington DC,Boston MA,85,365
2,Seattle WA,Washington DC,299,138,Washington DC,Boston MA,85,384
4,Seattle WA,Washington DC,280,138,Washington DC,Boston MA,85,365
260,Seattle WA,Washington DC,281,138,Washington DC,Boston MA,85,366
1594,Seattle WA,Washington DC,288,138,Washington DC,Boston MA,85,373
2,Seattle WA,Washington DC,292,1115,Washington DC,Boston MA,86,378
4,Seattle WA,Washington DC,361,1115,Washington DC,Boston MA,86,447
26,Seattle WA,Washington DC,294,1115,Washington DC,Boston MA,86,380
68,Seattle WA,Washington DC,296,1115,Washington DC,Boston MA,86,382
218,Seattle WA,Washington DC,338,1115,Washington DC,Boston MA,86,424
224,Seattle WA,Washington DC,307,1115,Washington DC,Boston MA,86,393
1744,Seattle WA,Washington DC,285,1115,Washington DC,Boston MA,86,371
916,Seattle WA,Washington DC,308,1115,Washington DC,Boston MA,86,394
728,Seattle WA,Washington DC,280,1115,Washington DC,Boston MA,86,366
2,Seattle WA,Washington DC,299,1115,Washington DC,Boston MA,86,385
4,Seattle WA,Washington DC,280,1115,Washington DC,Boston MA,86,366
260,Seattle WA,Washington DC,281,1115,Washington DC,Boston MA,86,367
1594,Seattle WA,Washington DC,288,1115,Washington DC,Boston MA,86,374
2,Seattle WA,Washington DC,292,1117,Washington DC,Boston MA,96,388
4,Seattle WA,Washington DC,361,1117,Washington DC,Boston MA,96,457
26,Seattle WA,Washington DC,294,1117,Washington DC,Boston MA,96,390
68,Seattle WA,Washington DC,296,1117,Washington DC,Boston MA,96,392
218,Seattle WA,Washington DC,338,1117,Washington DC,Boston MA,96,434
224,Seattle WA,Washington DC,307,1117,Washington DC,Boston MA,96,403
1744,Seattle WA,Washington DC,285,1117,Washington DC,Boston MA,96,381
916,Seattle WA,Washington DC,308,1117,Washington DC,Boston MA,96,404
728,Seattle WA,Washington DC,280,1117,Washington DC,Boston MA,96,376
2,Seattle WA,Washington DC,299,1117,Washington DC,Boston MA,96,395
4,Seattle WA,Washington DC,280,1117,Washington DC,Boston MA,96,376
260,Seattle WA,Washington DC,281,1117,Washington DC,Boston MA,96,377
1594,Seattle WA,Washington DC,288,1117,Washington DC,Boston MA,96,384
2,Seattle WA,Washington DC,292,1123,Washington DC,Boston MA,88,380
4,Seattle WA,Washington DC,361,1123,Washington DC,Boston MA,88,449
26,Seattle WA,Washington DC,294,1123,Washington DC,Boston MA,88,382
68,Seattle WA,Washington DC,296,1123,Washington DC,Boston MA,88,384
218,Seattle WA,Washington DC,338,1123,Washington DC,Boston MA,88,426
224,Seattle WA,Washington DC,307,1123,Washington DC,Boston MA,88,395
1744,Seattle WA,Washington DC,285,1123,Washington DC,Boston MA,88,373
916,Seattle WA,Washington DC,308,1123,Washington DC,Boston MA,88,396
728,Seattle WA,Washington DC,280,1123,Washington DC,Boston MA,88,368
2,Seattle WA,Washington DC,299,1123,Washington DC,Boston MA,88,387
4,Seattle WA,Washington DC,280,1123,Washington DC,Boston MA,88,368
260,Seattle WA,Washington DC,281,1123,Washington DC,Boston MA,88,369
1594,Seattle WA,Washington DC,288,1123,Washington DC,Boston MA,88,376
2,Seattle WA,Washington DC,292,1137,Washington DC,Boston MA,0,292
4,Seattle WA,Washington DC,361,1137,Washington DC,Boston MA,0,361
26,Seattle WA,Washington DC,294,1137,Washington DC,Boston MA,0,294
68,Seattle WA,Washington DC,296,1137,Washington DC,Boston MA,0,296
218,Seattle WA,Washington DC,338,1137,Washington DC,Boston MA,0,338
224,Seattle WA,Washington DC,307,1137,Washington DC,Boston MA,0,307
1744,Seattle WA,Washington DC,285,1137,Washington DC,Boston MA,0,285
916,Seattle WA,Washington DC,308,1137,Washington DC,Boston MA,0,308
728,Seattle WA,Washington DC,280,1137,Washington DC,Boston MA,0,280
2,Seattle WA,Washington DC,299,1137,Washington DC,Boston MA,0,299
4,Seattle WA,Washington DC,280,1137,Washington DC,Boston MA,0,280
260,Seattle WA,Washington DC,281,1137,Washington DC,Boston MA,0,281
1594,Seattle WA,Washington DC,288,1137,Washington DC,Boston MA,0,288
2,Seattle WA,Washington DC,292,1139,Washington DC,Boston MA,102,394
4,Seattle WA,Washington DC,361,1139,Washington DC,Boston MA,102,463
26,Seattle WA,Washington DC,294,1139,Washington DC,Boston MA,102,396
68,Seattle WA,Washington DC,296,1139,Washington DC,Boston MA,102,398
218,Seattle WA,Washington DC,338,1139,Washington DC,Boston MA,102,440
224,Seattle WA,Washington DC,307,1139,Washington DC,Boston MA,102,409
1744,Seattle WA,Washington DC,285,1139,Washington DC,Boston MA,102,387
916,Seattle WA,Washington DC,308,1139,Washington DC,Boston MA,102,410
728,Seattle WA,Washington DC,280,1139,Washington DC,Boston MA,102,382
2,Seattle WA,Washington DC,299,1139,Washington DC,Boston MA,102,401
4,Seattle WA,Washington DC,280,1139,Washington DC,Boston MA,102,382
260,Seattle WA,Washington DC,281,1139,Washington DC,Boston MA,102,383
1594,Seattle WA,Washington DC,288,1139,Washington DC,Boston MA,102,390
528,Seattle WA,Atlanta GA,299,199,Atlanta GA,Boston MA,154,453
616,Seattle WA,Atlanta GA,282,199,Atlanta GA,Boston MA,154,436
667,Seattle WA,Atlanta GA,312,199,Atlanta GA,Boston MA,154,466
706,Seattle WA,Atlanta GA,341,199,Atlanta GA,Boston MA,154,495
1509,Seattle WA,Atlanta GA,292,199,Atlanta GA,Boston MA,154,446
1520,Seattle WA,Atlanta GA,284,199,Atlanta GA,Boston MA,154,438
968,Seattle WA,Atlanta GA,267,199,Atlanta GA,Boston MA,154,421
1142,Seattle WA,Atlanta GA,281,199,Atlanta GA,Boston MA,154,435
1291,Seattle WA,Atlanta GA,274,199,Atlanta GA,Boston MA,154,428
1306,Seattle WA,Atlanta GA,277,199,Atlanta GA,Boston MA,154,431
